date,brand,date_type,day_of_week,cnt,date_map,day_of_year,week_of_year
718,10,2,3,1554,2015-02-25,56,9
719,1,2,4,728,2015-02-26,57,9
719,2,2,4,490,2015-02-26,57,9
719,3,2,4,305,2015-02-26,57,9
719,4,2,4,932,2015-02-26,57,9
719,5,2,4,262,2015-02-26,57,9
719,6,2,4,337,2015-02-26,57,9
719,7,2,4,275,2015-02-26,57,9
719,8,2,4,444,2015-02-26,57,9
719,9,2,4,1122,2015-02-26,57,9
719,10,2,4,1121,2015-02-26,57,9
720,1,2,5,953,2015-02-27,58,9
720,2,2,5,422,2015-02-27,58,9
720,3,2,5,416,2015-02-27,58,9
720,4,2,5,702,2015-02-27,58,9
720,5,2,5,171,2015-02-27,58,9
720,6,2,5,343,2015-02-27,58,9
720,7,2,5,546,2015-02-27,58,9
720,8,2,5,296,2015-02-27,58,9
720,9,2,5,937,2015-02-27,58,9
720,10,2,5,917,2015-02-27,58,9
721,1,0,6,331,2015-02-28,59,9
721,2,0,6,387,2015-02-28,59,9
721,3,0,6,208,2015-02-28,59,9
721,4,0,6,416,2015-02-28,59,9
721,5,0,6,71,2015-02-28,59,9
721,6,0,6,151,2015-02-28,59,9
721,7,0,6,68,2015-02-28,59,9
721,8,0,6,134,2015-02-28,59,9
721,9,0,6,423,2015-02-28,59,9
721,10,0,6,519,2015-02-28,59,9
722,3,3,7,30,2015-03-01,60,9
722,9,3,7,14,2015-03-01,60,9
723,1,2,1,900,2015-03-02,61,10
723,2,2,1,478,2015-03-02,61,10
723,3,2,1,360,2015-03-02,61,10
723,4,2,1,758,2015-03-02,61,10
723,5,2,1,371,2015-03-02,61,10
723,6,2,1,403,2015-03-02,61,10
723,7,2,1,464,2015-03-02,61,10
723,8,2,1,188,2015-03-02,61,10
723,9,2,1,1042,2015-03-02,61,10
723,10,2,1,786,2015-03-02,61,10
724,1,2,2,628,2015-03-03,62,10
724,2,2,2,492,2015-03-03,62,10
724,3,2,2,243,2015-03-03,62,10
724,4,2,2,855,2015-03-03,62,10
724,5,2,2,143,2015-03-03,62,10
724,6,2,2,491,2015-03-03,62,10
724,7,2,2,307,2015-03-03,62,10
724,8,2,2,235,2015-03-03,62,10
724,9,2,2,944,2015-03-03,62,10
724,10,2,2,573,2015-03-03,62,10
725,1,2,3,154,2015-03-04,63,10
725,2,2,3,460,2015-03-04,63,10
725,3,2,3,162,2015-03-04,63,10
725,4,2,3,431,2015-03-04,63,10
725,5,2,3,167,2015-03-04,63,10
725,6,2,3,218,2015-03-04,63,10
725,7,2,3,414,2015-03-04,63,10
725,8,2,3,220,2015-03-04,63,10
725,9,2,3,243,2015-03-04,63,10
725,10,2,3,510,2015-03-04,63,10
726,1,2,4,340,2015-03-05,64,10
726,2,2,4,181,2015-03-05,64,10
726,3,2,4,76,2015-03-05,64,10
726,4,2,4,356,2015-03-05,64,10
726,5,2,4,52,2015-03-05,64,10
726,6,2,4,180,2015-03-05,64,10
726,7,2,4,225,2015-03-05,64,10
726,8,2,4,246,2015-03-05,64,10
726,9,2,4,263,2015-03-05,64,10
726,10,2,4,240,2015-03-05,64,10
727,1,2,5,450,2015-03-06,65,10
727,2,2,5,197,2015-03-06,65,10
727,3,2,5,333,2015-03-06,65,10
727,4,2,5,388,2015-03-06,65,10
727,5,2,5,86,2015-03-06,65,10
727,6,2,5,207,2015-03-06,65,10
727,7,2,5,328,2015-03-06,65,10
727,8,2,5,108,2015-03-06,65,10
727,9,2,5,508,2015-03-06,65,10
727,10,2,5,393,2015-03-06,65,10
728,1,3,6,33,2015-03-07,66,10
728,2,3,6,35,2015-03-07,66,10
728,3,3,6,35,2015-03-07,66,10
728,4,3,6,139,2015-03-07,66,10
728,6,3,6,13,2015-03-07,66,10
728,9,3,6,98,2015-03-07,66,10
729,1,2,1,370,2015-03-09,68,11
729,2,2,1,366,2015-03-09,68,11
729,3,2,1,249,2015-03-09,68,11
729,4,2,1,351,2015-03-09,68,11
729,5,2,1,86,2015-03-09,68,11
729,6,2,1,217,2015-03-09,68,11
729,7,2,1,164,2015-03-09,68,11
729,8,2,1,323,2015-03-09,68,11
729,9,2,1,495,2015-03-09,68,11
729,10,2,1,459,2015-03-09,68,11
730,1,2,2,430,2015-03-10,69,11
730,2,2,2,211,2015-03-10,69,11
730,3,2,2,243,2015-03-10,69,11
730,4,2,2,624,2015-03-10,69,11
730,5,2,2,71,2015-03-10,69,11
730,6,2,2,258,2015-03-10,69,11
730,7,2,2,341,2015-03-10,69,11
730,8,2,2,202,2015-03-10,69,11
730,9,2,2,618,2015-03-10,69,11
730,10,2,2,437,2015-03-10,69,11
731,1,2,3,154,2015-03-11,70,11
731,2,2,3,230,2015-03-11,70,11
731,3,2,3,129,2015-03-11,70,11
731,4,2,3,345,2015-03-11,70,11
731,5,2,3,133,2015-03-11,70,11
731,6,2,3,218,2015-03-11,70,11
731,7,2,3,287,2015-03-11,70,11
731,8,2,3,125,2015-03-11,70,11
731,9,2,3,623,2015-03-11,70,11
731,10,2,3,382,2015-03-11,70,11
732,1,2,4,437,2015-03-12,71,11
732,2,2,4,206,2015-03-12,71,11
732,3,2,4,254,2015-03-12,71,11
732,4,2,4,390,2015-03-12,71,11
732,5,2,4,209,2015-03-12,71,11
732,6,2,4,180,2015-03-12,71,11
732,7,2,4,150,2015-03-12,71,11
732,8,2,4,99,2015-03-12,71,11
732,9,2,4,465,2015-03-12,71,11
732,10,2,4,300,2015-03-12,71,11
733,1,2,5,397,2015-03-13,72,11
733,2,2,5,113,2015-03-13,72,11
733,3,2,5,139,2015-03-13,72,11
733,4,2,5,444,2015-03-13,72,11
733,5,2,5,114,2015-03-13,72,11
733,6,2,5,151,2015-03-13,72,11
733,7,2,5,273,2015-03-13,72,11
733,8,2,5,269,2015-03-13,72,11
733,9,2,5,469,2015-03-13,72,11
733,10,2,5,284,2015-03-13,72,11
734,1,3,6,66,2015-03-14,73,11
734,2,3,6,35,2015-03-14,73,11
734,3,3,6,104,2015-03-14,73,11
734,4,3,6,69,2015-03-14,73,11
734,6,3,6,32,2015-03-14,73,11
734,7,3,6,34,2015-03-14,73,11
734,8,3,6,67,2015-03-14,73,11
734,9,3,6,49,2015-03-14,73,11
734,10,3,6,55,2015-03-14,73,11
735,6,3,7,5,2015-03-15,74,11
736,1,2,1,529,2015-03-16,75,12
736,2,2,1,169,2015-03-16,75,12
736,3,2,1,277,2015-03-16,75,12
736,4,2,1,573,2015-03-16,75,12
736,5,2,1,257,2015-03-16,75,12
736,6,2,1,217,2015-03-16,75,12
736,7,2,1,273,2015-03-16,75,12
736,8,2,1,269,2015-03-16,75,12
736,9,2,1,560,2015-03-16,75,12
736,10,2,1,524,2015-03-16,75,12
737,1,2,2,331,2015-03-17,76,12
737,2,2,2,176,2015-03-17,76,12
737,3,2,2,139,2015-03-17,76,12
737,4,2,2,693,2015-03-17,76,12
737,5,2,2,250,2015-03-17,76,12
737,6,2,2,202,2015-03-17,76,12
737,7,2,2,136,2015-03-17,76,12
737,8,2,2,168,2015-03-17,76,12
737,9,2,2,391,2015-03-17,76,12
737,10,2,2,464,2015-03-17,76,12
738,1,2,3,278,2015-03-18,77,12
738,2,2,3,263,2015-03-18,77,12
738,3,2,3,162,2015-03-18,77,12
738,4,2,3,798,2015-03-18,77,12
738,5,2,3,100,2015-03-18,77,12
738,6,2,3,206,2015-03-18,77,12
738,7,2,3,478,2015-03-18,77,12
738,8,2,3,314,2015-03-18,77,12
738,9,2,3,456,2015-03-18,77,12
738,10,2,3,204,2015-03-18,77,12
739,1,2,4,315,2015-03-19,78,12
739,2,2,4,52,2015-03-19,78,12
739,3,2,4,203,2015-03-19,78,12
739,4,2,4,288,2015-03-19,78,12
739,5,2,4,236,2015-03-19,78,12
739,6,2,4,92,2015-03-19,78,12
739,7,2,4,200,2015-03-19,78,12
739,8,2,4,197,2015-03-19,78,12
739,9,2,4,263,2015-03-19,78,12
739,10,2,4,320,2015-03-19,78,12
740,1,2,5,370,2015-03-20,79,12
740,2,2,5,169,2015-03-20,79,12
740,3,2,5,305,2015-03-20,79,12
740,4,2,5,573,2015-03-20,79,12
740,5,2,5,114,2015-03-20,79,12
740,6,2,5,227,2015-03-20,79,12
740,7,2,5,546,2015-03-20,79,12
740,8,2,5,161,2015-03-20,79,12
740,9,2,5,326,2015-03-20,79,12
740,10,2,5,218,2015-03-20,79,12
741,1,3,6,132,2015-03-21,80,12
741,2,3,6,211,2015-03-21,80,12
741,3,3,6,69,2015-03-21,80,12
741,4,3,6,208,2015-03-21,80,12
741,5,3,6,71,2015-03-21,80,12
741,6,3,6,189,2015-03-21,80,12
741,7,3,6,136,2015-03-21,80,12
741,8,3,6,34,2015-03-21,80,12
741,9,3,6,244,2015-03-21,80,12
741,10,3,6,164,2015-03-21,80,12
742,1,2,1,318,2015-03-23,82,13
742,2,2,1,253,2015-03-23,82,13
742,3,2,1,222,2015-03-23,82,13
742,4,2,1,758,2015-03-23,82,13
742,5,2,1,314,2015-03-23,82,13
742,6,2,1,312,2015-03-23,82,13
742,7,2,1,300,2015-03-23,82,13
742,8,2,1,108,2015-03-23,82,13
742,9,2,1,560,2015-03-23,82,13
742,10,2,1,437,2015-03-23,82,13
743,1,2,2,529,2015-03-24,83,13
743,2,2,2,317,2015-03-24,83,13
743,3,2,2,243,2015-03-24,83,13
743,4,2,2,785,2015-03-24,83,13
743,5,2,2,143,2015-03-24,83,13
743,6,2,2,239,2015-03-24,83,13
743,7,2,2,136,2015-03-24,83,13
743,8,2,2,34,2015-03-24,83,13
743,9,2,2,537,2015-03-24,83,13
743,10,2,2,300,2015-03-24,83,13
744,1,2,3,309,2015-03-25,84,13
744,2,2,3,230,2015-03-25,84,13
744,3,2,3,323,2015-03-25,84,13
744,4,2,3,582,2015-03-25,84,13
744,5,2,3,133,2015-03-25,84,13
744,6,2,3,218,2015-03-25,84,13
744,7,2,3,414,2015-03-25,84,13
744,8,2,3,376,2015-03-25,84,13
744,9,2,3,456,2015-03-25,84,13
744,10,2,3,510,2015-03-25,84,13
745,1,2,4,267,2015-03-26,85,13
745,2,2,4,155,2015-03-26,85,13
745,3,2,4,254,2015-03-26,85,13
745,4,2,4,407,2015-03-26,85,13
745,5,2,4,183,2015-03-26,85,13
745,6,2,4,157,2015-03-26,85,13
745,7,2,4,200,2015-03-26,85,13
745,8,2,4,25,2015-03-26,85,13
745,9,2,4,406,2015-03-26,85,13
745,10,2,4,200,2015-03-26,85,13
746,1,2,5,291,2015-03-27,86,13
746,2,2,5,169,2015-03-27,86,13
746,3,2,5,194,2015-03-27,86,13
746,4,2,5,684,2015-03-27,86,13
746,5,2,5,200,2015-03-27,86,13
746,6,2,5,222,2015-03-27,86,13
746,7,2,5,355,2015-03-27,86,13
746,8,2,5,81,2015-03-27,86,13
746,9,2,5,404,2015-03-27,86,13
746,10,2,5,371,2015-03-27,86,13
747,1,3,6,66,2015-03-28,87,13
747,4,3,6,116,2015-03-28,87,13
747,6,3,6,32,2015-03-28,87,13
747,7,3,6,136,2015-03-28,87,13
747,8,3,6,34,2015-03-28,87,13
747,9,3,6,81,2015-03-28,87,13
747,10,3,6,55,2015-03-28,87,13
748,1,2,1,265,2015-03-30,89,14
748,2,2,1,169,2015-03-30,89,14
748,3,2,1,249,2015-03-30,89,14
748,4,2,1,536,2015-03-30,89,14
748,5,2,1,286,2015-03-30,89,14
748,6,2,1,222,2015-03-30,89,14
748,7,2,1,464,2015-03-30,89,14
748,8,2,1,242,2015-03-30,89,14
748,9,2,1,482,2015-03-30,89,14
748,10,2,1,546,2015-03-30,89,14
749,1,2,2,761,2015-03-31,90,14
749,2,2,2,70,2015-03-31,90,14
749,3,2,2,485,2015-03-31,90,14
749,4,2,2,531,2015-03-31,90,14
749,5,2,2,143,2015-03-31,90,14
749,6,2,2,176,2015-03-31,90,14
749,7,2,2,375,2015-03-31,90,14
749,8,2,2,101,2015-03-31,90,14
749,9,2,2,586,2015-03-31,90,14
749,10,2,2,491,2015-03-31,90,14
750,1,2,3,340,2015-04-01,91,14
750,2,2,3,295,2015-04-01,91,14
750,3,2,3,291,2015-04-01,91,14
750,4,2,3,496,2015-04-01,91,14
750,5,2,3,200,2015-04-01,91,14
750,6,2,3,235,2015-04-01,91,14
750,7,2,3,223,2015-04-01,91,14
750,8,2,3,282,2015-04-01,91,14
750,9,2,3,516,2015-04-01,91,14
750,10,2,3,306,2015-04-01,91,14
751,1,2,4,243,2015-04-02,92,14
751,2,2,4,155,2015-04-02,92,14
751,3,2,4,203,2015-04-02,92,14
751,4,2,4,373,2015-04-02,92,14
751,5,2,4,105,2015-04-02,92,14
751,6,2,4,74,2015-04-02,92,14
751,7,2,4,275,2015-04-02,92,14
751,8,2,4,123,2015-04-02,92,14
751,9,2,4,322,2015-04-02,92,14
751,10,2,4,120,2015-04-02,92,14
752,1,2,5,344,2015-04-03,93,14
752,2,2,5,169,2015-04-03,93,14
752,3,2,5,249,2015-04-03,93,14
752,4,2,5,444,2015-04-03,93,14
752,5,2,5,371,2015-04-03,93,14
752,6,2,5,207,2015-04-03,93,14
752,7,2,5,164,2015-04-03,93,14
752,8,2,5,188,2015-04-03,93,14
752,9,2,5,508,2015-04-03,93,14
752,10,2,5,459,2015-04-03,93,14
753,6,3,6,25,2015-04-04,94,14
753,10,3,6,55,2015-04-04,94,14
754,1,2,2,529,2015-04-07,97,15
754,2,2,2,387,2015-04-07,97,15
754,3,2,2,381,2015-04-07,97,15
754,4,2,2,1086,2015-04-07,97,15
754,5,2,2,536,2015-04-07,97,15
754,6,2,2,271,2015-04-07,97,15
754,7,2,2,375,2015-04-07,97,15
754,8,2,2,470,2015-04-07,97,15
754,9,2,2,651,2015-04-07,97,15
754,10,2,2,628,2015-04-07,97,15
755,1,2,3,432,2015-04-08,98,15
755,2,2,3,131,2015-04-08,98,15
755,3,2,3,356,2015-04-08,98,15
755,4,2,3,819,2015-04-08,98,15
755,5,2,3,333,2015-04-08,98,15
755,6,2,3,306,2015-04-08,98,15
755,7,2,3,287,2015-04-08,98,15
755,8,2,3,345,2015-04-08,98,15
755,9,2,3,547,2015-04-08,98,15
755,10,2,3,561,2015-04-08,98,15
756,1,2,4,194,2015-04-09,99,15
756,2,2,4,181,2015-04-09,99,15
756,3,2,4,330,2015-04-09,99,15
756,4,2,4,271,2015-04-09,99,15
756,5,2,4,236,2015-04-09,99,15
756,6,2,4,152,2015-04-09,99,15
756,7,2,4,150,2015-04-09,99,15
756,8,2,4,172,2015-04-09,99,15
756,9,2,4,382,2015-04-09,99,15
756,10,2,4,300,2015-04-09,99,15
757,1,2,5,106,2015-04-10,100,15
757,2,2,5,281,2015-04-10,100,15
757,3,2,5,277,2015-04-10,100,15
757,4,2,5,407,2015-04-10,100,15
757,5,2,5,143,2015-04-10,100,15
757,6,2,5,146,2015-04-10,100,15
757,7,2,5,300,2015-04-10,100,15
757,8,2,5,269,2015-04-10,100,15
757,9,2,5,404,2015-04-10,100,15
757,10,2,5,502,2015-04-10,100,15
758,1,3,6,66,2015-04-11,101,15
758,4,3,6,46,2015-04-11,101,15
758,6,3,6,63,2015-04-11,101,15
758,7,3,6,34,2015-04-11,101,15
758,9,3,6,228,2015-04-11,101,15
758,10,3,6,27,2015-04-11,101,15
759,4,3,7,20,2015-04-12,102,15
760,1,2,1,450,2015-04-13,103,16
760,2,2,1,225,2015-04-13,103,16
760,3,2,1,388,2015-04-13,103,16
760,4,2,1,462,2015-04-13,103,16
760,5,2,1,371,2015-04-13,103,16
760,6,2,1,197,2015-04-13,103,16
760,7,2,1,273,2015-04-13,103,16
760,8,2,1,296,2015-04-13,103,16
760,9,2,1,443,2015-04-13,103,16
760,10,2,1,328,2015-04-13,103,16
761,1,2,2,232,2015-04-14,104,16
761,2,2,2,246,2015-04-14,104,16
761,3,2,2,277,2015-04-14,104,16
761,4,2,2,462,2015-04-14,104,16
761,5,2,2,214,2015-04-14,104,16
761,6,2,2,284,2015-04-14,104,16
761,7,2,2,205,2015-04-14,104,16
761,8,2,2,269,2015-04-14,104,16
761,9,2,2,423,2015-04-14,104,16
761,10,2,2,382,2015-04-14,104,16
762,1,2,3,185,2015-04-15,105,16
762,2,2,3,66,2015-04-15,105,16
762,3,2,3,388,2015-04-15,105,16
762,4,2,3,259,2015-04-15,105,16
762,5,2,3,300,2015-04-15,105,16
762,6,2,3,165,2015-04-15,105,16
762,7,2,3,96,2015-04-15,105,16
762,8,2,3,470,2015-04-15,105,16
762,9,2,3,471,2015-04-15,105,16
762,10,2,3,331,2015-04-15,105,16
763,1,2,4,340,2015-04-16,106,16
763,2,2,4,155,2015-04-16,106,16
763,3,2,4,178,2015-04-16,106,16
763,4,2,4,356,2015-04-16,106,16
763,5,2,4,105,2015-04-16,106,16
763,6,2,4,208,2015-04-16,106,16
763,7,2,4,200,2015-04-16,106,16
763,8,2,4,296,2015-04-16,106,16
763,9,2,4,310,2015-04-16,106,16
763,10,2,4,340,2015-04-16,106,16
764,1,2,5,344,2015-04-17,107,16
764,2,2,5,281,2015-04-17,107,16
764,3,2,5,194,2015-04-17,107,16
764,4,2,5,240,2015-04-17,107,16
764,5,2,5,171,2015-04-17,107,16
764,6,2,5,207,2015-04-17,107,16
764,7,2,5,218,2015-04-17,107,16
764,8,2,5,215,2015-04-17,107,16
764,9,2,5,482,2015-04-17,107,16
764,10,2,5,262,2015-04-17,107,16
765,2,3,6,35,2015-04-18,108,16
765,3,3,6,104,2015-04-18,108,16
765,4,3,6,46,2015-04-18,108,16
765,5,3,6,36,2015-04-18,108,16
765,6,3,6,19,2015-04-18,108,16
765,7,3,6,34,2015-04-18,108,16
765,9,3,6,81,2015-04-18,108,16
765,10,3,6,27,2015-04-18,108,16
766,1,2,1,397,2015-04-20,110,17
766,2,2,1,84,2015-04-20,110,17
766,3,2,1,277,2015-04-20,110,17
766,4,2,1,536,2015-04-20,110,17
766,5,2,1,343,2015-04-20,110,17
766,6,2,1,282,2015-04-20,110,17
766,7,2,1,246,2015-04-20,110,17
766,8,2,1,457,2015-04-20,110,17
766,9,2,1,521,2015-04-20,110,17
766,10,2,1,546,2015-04-20,110,17
767,1,2,2,364,2015-04-21,111,17
767,2,2,2,281,2015-04-21,111,17
767,3,2,2,104,2015-04-21,111,17
767,4,2,2,924,2015-04-21,111,17
767,5,2,2,178,2015-04-21,111,17
767,6,2,2,328,2015-04-21,111,17
767,7,2,2,341,2015-04-21,111,17
767,8,2,2,235,2015-04-21,111,17
767,9,2,2,505,2015-04-21,111,17
767,10,2,2,655,2015-04-21,111,17
768,1,2,3,340,2015-04-22,112,17
768,2,2,3,328,2015-04-22,112,17
768,3,2,3,259,2015-04-22,112,17
768,4,2,3,410,2015-04-22,112,17
768,5,2,3,67,2015-04-22,112,17
768,6,2,3,171,2015-04-22,112,17
768,7,2,3,223,2015-04-22,112,17
768,8,2,3,157,2015-04-22,112,17
768,9,2,3,334,2015-04-22,112,17
768,10,2,3,331,2015-04-22,112,17
769,1,2,4,194,2015-04-23,113,17
769,2,2,4,155,2015-04-23,113,17
769,3,2,4,229,2015-04-23,113,17
769,4,2,4,220,2015-04-23,113,17
769,5,2,4,157,2015-04-23,113,17
769,6,2,4,162,2015-04-23,113,17
769,7,2,4,175,2015-04-23,113,17
769,8,2,4,99,2015-04-23,113,17
769,9,2,4,322,2015-04-23,113,17
769,10,2,4,300,2015-04-23,113,17
770,1,2,5,291,2015-04-24,114,17
770,2,2,5,141,2015-04-24,114,17
770,3,2,5,249,2015-04-24,114,17
770,4,2,5,296,2015-04-24,114,17
770,5,2,5,143,2015-04-24,114,17
770,6,2,5,207,2015-04-24,114,17
770,7,2,5,355,2015-04-24,114,17
770,8,2,5,242,2015-04-24,114,17
770,9,2,5,482,2015-04-24,114,17
770,10,2,5,349,2015-04-24,114,17
771,1,3,6,66,2015-04-25,115,17
771,2,3,6,35,2015-04-25,115,17
771,3,3,6,35,2015-04-25,115,17
771,4,3,6,46,2015-04-25,115,17
771,6,3,6,44,2015-04-25,115,17
771,7,3,6,102,2015-04-25,115,17
771,9,3,6,228,2015-04-25,115,17
771,10,3,6,82,2015-04-25,115,17
772,1,2,1,291,2015-04-27,117,18
772,2,2,1,366,2015-04-27,117,18
772,3,2,1,388,2015-04-27,117,18
772,4,2,1,480,2015-04-27,117,18
772,5,2,1,286,2015-04-27,117,18
772,6,2,1,247,2015-04-27,117,18
772,7,2,1,464,2015-04-27,117,18
772,8,2,1,188,2015-04-27,117,18
772,9,2,1,677,2015-04-27,117,18
772,10,2,1,437,2015-04-27,117,18
773,1,2,2,562,2015-04-28,118,18
773,2,2,2,211,2015-04-28,118,18
773,3,2,2,312,2015-04-28,118,18
773,4,2,2,716,2015-04-28,118,18
773,5,2,2,143,2015-04-28,118,18
773,6,2,2,302,2015-04-28,118,18
773,7,2,2,205,2015-04-28,118,18
773,8,2,2,336,2015-04-28,118,18
773,9,2,2,765,2015-04-28,118,18
773,10,2,2,682,2015-04-28,118,18
774,1,2,3,309,2015-04-29,119,18
774,2,2,3,230,2015-04-29,119,18
774,3,2,3,323,2015-04-29,119,18
774,4,2,3,453,2015-04-29,119,18
774,5,2,3,367,2015-04-29,119,18
774,6,2,3,276,2015-04-29,119,18
774,7,2,3,287,2015-04-29,119,18
774,8,2,3,251,2015-04-29,119,18
774,9,2,3,441,2015-04-29,119,18
774,10,2,3,535,2015-04-29,119,18
775,1,2,4,218,2015-04-30,120,18
775,2,2,4,206,2015-04-30,120,18
775,3,2,4,254,2015-04-30,120,18
775,4,2,4,390,2015-04-30,120,18
775,5,2,4,262,2015-04-30,120,18
775,6,2,4,185,2015-04-30,120,18
775,7,2,4,225,2015-04-30,120,18
775,8,2,4,197,2015-04-30,120,18
775,9,2,4,442,2015-04-30,120,18
775,10,2,4,621,2015-04-30,120,18
776,1,1,5,53,2015-05-01,121,18
776,6,1,5,5,2015-05-01,121,18
777,9,1,6,16,2015-05-02,122,18
778,2,1,7,30,2015-05-03,123,18
779,1,2,1,450,2015-05-04,124,19
779,2,2,1,338,2015-05-04,124,19
779,3,2,1,333,2015-05-04,124,19
779,4,2,1,610,2015-05-04,124,19
779,5,2,1,428,2015-05-04,124,19
779,6,2,1,232,2015-05-04,124,19
779,7,2,1,191,2015-05-04,124,19
779,8,2,1,430,2015-05-04,124,19
779,9,2,1,547,2015-05-04,124,19
779,10,2,1,939,2015-05-04,124,19
780,1,2,2,232,2015-05-05,125,19
780,2,2,2,739,2015-05-05,125,19
780,3,2,2,485,2015-05-05,125,19
780,4,2,2,485,2015-05-05,125,19
780,5,2,2,250,2015-05-05,125,19
780,6,2,2,252,2015-05-05,125,19
780,7,2,2,239,2015-05-05,125,19
780,8,2,2,235,2015-05-05,125,19
780,9,2,2,716,2015-05-05,125,19
780,10,2,2,655,2015-05-05,125,19
781,1,2,3,401,2015-05-06,126,19
781,2,2,3,361,2015-05-06,126,19
781,3,2,3,550,2015-05-06,126,19
781,4,2,3,711,2015-05-06,126,19
781,5,2,3,267,2015-05-06,126,19
781,6,2,3,382,2015-05-06,126,19
781,7,2,3,382,2015-05-06,126,19
781,8,2,3,470,2015-05-06,126,19
781,9,2,3,835,2015-05-06,126,19
781,10,2,3,586,2015-05-06,126,19
782,1,2,4,194,2015-05-07,127,19
782,2,2,4,52,2015-05-07,127,19
782,3,2,4,229,2015-05-07,127,19
782,4,2,4,407,2015-05-07,127,19
782,5,2,4,209,2015-05-07,127,19
782,6,2,4,185,2015-05-07,127,19
782,7,2,4,400,2015-05-07,127,19
782,8,2,4,197,2015-05-07,127,19
782,9,2,4,322,2015-05-07,127,19
782,10,2,4,400,2015-05-07,127,19
783,1,2,5,238,2015-05-08,128,19
783,2,2,5,310,2015-05-08,128,19
783,3,2,5,360,2015-05-08,128,19
783,4,2,5,554,2015-05-08,128,19
783,5,2,5,343,2015-05-08,128,19
783,6,2,5,338,2015-05-08,128,19
783,7,2,5,328,2015-05-08,128,19
783,8,2,5,376,2015-05-08,128,19
783,9,2,5,573,2015-05-08,128,19
783,10,2,5,437,2015-05-08,128,19
784,2,3,6,35,2015-05-09,129,19
784,4,3,6,46,2015-05-09,129,19
784,5,3,6,71,2015-05-09,129,19
784,6,3,6,57,2015-05-09,129,19
784,7,3,6,102,2015-05-09,129,19
784,9,3,6,81,2015-05-09,129,19
784,10,3,6,27,2015-05-09,129,19
785,1,2,1,212,2015-05-11,131,20
785,2,2,1,225,2015-05-11,131,20
785,3,2,1,139,2015-05-11,131,20
785,4,2,1,462,2015-05-11,131,20
785,5,2,1,343,2015-05-11,131,20
785,6,2,1,222,2015-05-11,131,20
785,7,2,1,491,2015-05-11,131,20
785,8,2,1,269,2015-05-11,131,20
785,9,2,1,482,2015-05-11,131,20
785,10,2,1,568,2015-05-11,131,20
786,1,2,2,430,2015-05-12,132,20
786,2,2,2,422,2015-05-12,132,20
786,3,2,2,243,2015-05-12,132,20
786,4,2,2,647,2015-05-12,132,20
786,5,2,2,321,2015-05-12,132,20
786,6,2,2,353,2015-05-12,132,20
786,7,2,2,273,2015-05-12,132,20
786,8,2,2,202,2015-05-12,132,20
786,9,2,2,749,2015-05-12,132,20
786,10,2,2,546,2015-05-12,132,20
787,1,2,3,278,2015-05-13,133,20
787,2,2,3,328,2015-05-13,133,20
787,3,2,3,226,2015-05-13,133,20
787,4,2,3,367,2015-05-13,133,20
787,5,2,3,100,2015-05-13,133,20
787,6,2,3,206,2015-05-13,133,20
787,7,2,3,96,2015-05-13,133,20
787,8,2,3,188,2015-05-13,133,20
787,9,2,3,608,2015-05-13,133,20
787,10,2,3,382,2015-05-13,133,20
788,1,2,4,170,2015-05-14,134,20
788,2,2,4,129,2015-05-14,134,20
788,3,2,4,178,2015-05-14,134,20
788,4,2,4,322,2015-05-14,134,20
788,5,2,4,157,2015-05-14,134,20
788,6,2,4,152,2015-05-14,134,20
788,7,2,4,300,2015-05-14,134,20
788,8,2,4,172,2015-05-14,134,20
788,9,2,4,298,2015-05-14,134,20
788,10,2,4,380,2015-05-14,134,20
789,1,2,5,344,2015-05-15,135,20
789,2,2,5,113,2015-05-15,135,20
789,3,2,5,139,2015-05-15,135,20
789,4,2,5,277,2015-05-15,135,20
789,5,2,5,57,2015-05-15,135,20
789,6,2,5,212,2015-05-15,135,20
789,7,2,5,191,2015-05-15,135,20
789,8,2,5,54,2015-05-15,135,20
789,9,2,5,443,2015-05-15,135,20
789,10,2,5,328,2015-05-15,135,20
790,2,3,6,106,2015-05-16,136,20
790,3,3,6,35,2015-05-16,136,20
790,4,3,6,92,2015-05-16,136,20
790,5,3,6,36,2015-05-16,136,20
790,6,3,6,25,2015-05-16,136,20
790,7,3,6,68,2015-05-16,136,20
790,8,3,6,67,2015-05-16,136,20
790,9,3,6,98,2015-05-16,136,20
790,10,3,6,27,2015-05-16,136,20
791,3,3,7,30,2015-05-17,137,20
791,6,3,7,27,2015-05-17,137,20
791,9,3,7,14,2015-05-17,137,20
792,1,2,1,291,2015-05-18,138,21
792,2,2,1,169,2015-05-18,138,21
792,3,2,1,693,2015-05-18,138,21
792,4,2,1,610,2015-05-18,138,21
792,5,2,1,257,2015-05-18,138,21
792,6,2,1,393,2015-05-18,138,21
792,7,2,1,491,2015-05-18,138,21
792,8,2,1,242,2015-05-18,138,21
792,9,2,1,755,2015-05-18,138,21
792,10,2,1,874,2015-05-18,138,21
793,1,2,2,364,2015-05-19,139,21
793,2,2,2,317,2015-05-19,139,21
793,3,2,2,208,2015-05-19,139,21
793,4,2,2,601,2015-05-19,139,21
793,5,2,2,214,2015-05-19,139,21
793,6,2,2,328,2015-05-19,139,21
793,7,2,2,273,2015-05-19,139,21
793,8,2,2,101,2015-05-19,139,21
793,9,2,2,521,2015-05-19,139,21
793,10,2,2,300,2015-05-19,139,21
